ts,user,color
1491077793000,u4LzQT6Yj0j77DTm049ITbYrBRg=,0
1491200031000,vvmcgNTWTBFL4rWoJLD0xME2DQQ=,0
1491096031000,do9Nsfk6vpoFNygeYVdoT6giLZw=,0
1491090734000,SfNvahtsai/hLhM/jYE3UmHcDi4=,0
1491184602000,aJdwzMXVNQsM72igPO1X3ZO5pMM=,0
1491160560000,NCmzmC3PwODwZJjQfBt/HeKt4RE=,0
1491170263000,49YRPXEeKrZATG/D5RBRQZnFtZI=,0
1491098218000,rPDdGTYLNKZiP4XgEgs8wVZMRZQ=,0
1491196087000,VaWlHkcMjw21hjuxC17TDBOTRE4=,0
1491137167000,ZS+gNQphbpOit2z5+cWhVopFOsI=,0
1491223382000,8Rl/XOi9eVn+tPw9UW3r2Z7JmeQ=,0
1491093494000,+hE/OMpVvb7CehHQ4STo8me1loE=,0
1491061128000,cJ00a3mNWjTG6ti9yMzU0liUdCE=,0
1491135954000,FaQEZxkf98Wlc51tPQ/445RX/GM=,0
1491092854000,YJVOtkqdRCkAxGymDh89B8Wt9ok=,0
1491099171000,eGD+yrqiEMo6VcZRf0A/dBGTQrE=,0
1491214509000,BM7RjTLY9BmtxiUHSfKCRGHmrJ8=,0
1491156074000,/flwEjoXVrmGdHrGeR/2udQzLXk=,0
1491134133000,/TI6lawn+bMgAkkLfU0ZL+cPZ34=,0
1491139802000,mudMrXuhah9079Ax3M34jE9PIYU=,0
1491223311000,jAAc+UtBJz7eFsgy6hVOL0y6UaM=,0
1491083664000,lMQJExZ4MFrQwZroqsO1unMAnuk=,0
1491141394000,a48ThpNckQIGCKN2vD5oNviJivY=,0
1491086811000,5v0cW3IlfSURUTc2ermPXzfKpi4=,0
1491118223000,4B4ZHnwSaUSYjdH8rUm8zk5fKhQ=,0
1491163016000,U9Ex73cRzm7X/WzNNs/9tJV70Fc=,0
1491069488000,du7OnnYgJR/SQWdtaJPAkSWsj9k=,0
1491201846000,yke34iIkfLIJHf8Pv0sEK+Rxb/I=,0
1491108072000,MilsQ15vNAsh1/F1feT9iID0KvY=,0
1491143530000,NIuiqXLacfwiKMH5OrUbliUXaHk=,0
1491201309000,NPQ5u5SyyjsOa0118QH3oxW9zBk=,0
1491124144000,w05LUxKiIx/qCYx88mkM1Q5TH1w=,0
1491118623000,bCJvxx07pw50A+GZUvp57LLgqnQ=,0
1491095420000,bmUNQh2Yjl5J2AxEQMKlgivXoZY=,0
1491108772000,cU0nRVQ+3Zoe0EOznLQ9TfrGbWM=,0
1491134550000,g8E2QRYh/QZYd1r+5w9EwHH41TQ=,0
1491189376000,MncGYpUf6w7uYSZQ1zRrNVn4ieo=,0
1491108259000,1GWOQy+2sfQ//GNtfIinNOAACtQ=,0
1491133653000,Wk4pH4c9OFEtKEpg9/KkPcFuBvU=,0
1491155349000,XsONGCqrbnm1LymWuyCy4GFyuNg=,0
1491210991000,+Ch7+g9c4aYB36vOFJF/fE35yEs=,0
1491230776000,NojV0V0tM2E8akF+uiFWdis4qSY=,0
1491203920000,MncGYpUf6w7uYSZQ1zRrNVn4ieo=,0
1491236421000,U8ghqwA7I2zIrbs2i4sRehBDJlo=,0
1491081450000,qmX/qORSdsHGFfhcTuLQQ0kQVaE=,0
1491021137000,+y3NdfXX1n36Sae3WqaMcvBclZM=,0
1491142005000,avKX6GPmaMQ+qUmy5YlpRG77Sgg=,0
1491158680000,0ZZ50odDgRXInvH96ihp2kfo8LI=,0
1491174197000,vkJYyIg5tvK/0LWRmgrSu2iFXlY=,0
1491207991000,bPXe4HEOFkZmAsb3XezIUwH0CWo=,0
1491185129000,uoy9EV+N2kINq4m0i8S3qaCZT8Y=,0
1491197903000,+UNa1ddX6ngMgYYALnO8spjvlmo=,0
1491188735000,N4nVf052i3sNpktuyqcXfz58PAY=,0
1491207367000,rIHpb0bWWVZqVMxM8WeFyjZrYrQ=,0
1491124401000,+JvAvt1WLHZ453eZ2ju1AN5u2nI=,0
1491122673000,3w8TSsOZ6dVagJdhB6g0GBhbzAY=,0
1491173150000,kTL7jjnJpSS0WdVpbcngDMdpAMs=,0
1491076929000,xoFAgIsnYRCIFTYkEbPwBilgKmM=,0
1491090334000,qowAcLLJElMfYU/R1PZdZCNNSTk=,0
1491178573000,Er+/AFChB4B2V1GskHisbV8/zf4=,0
1491238662000,qt5l1XciuAjO0ggmAZw0SDU8Eo4=,0
1491154998000,jwQe/CJkuNRAhojzEDz1qYvDL2k=,0
1491172121000,JpVf1Q5hWjQv5TV+oMTEFWlYupQ=,0
1491149148000,2nnoKJVSdT7t7novoCLyBp/0Qzc=,0
1491071398000,IMUELvMCqqLHbKIW43o2eIY5oF0=,0
1491085949000,kESNgfmzjwYoK7YhYe15kM7UXsg=,0
1491113264000,8j2rdmpsLC/mcZpklNd9RszuHRQ=,0
1491088506000,3OKz5xetVx53R2UGuXfZ0AN3F2k=,0
1491200954000,H83PIImGrOeljmDljAO0jhPqSIM=,0
1491118077000,llTKrty1GpXhJJTcJBiKnj0uSQs=,0
1491191357000,czajlQVauEoGL9mraqGXp7FM3ZY=,0
1491195556000,zRmGHru8Ore45yeq/QXB8gWehnc=,0
1491164118000,G6Ivn0FPuhVpqYZJC+5BkvNfKGY=,0
1491119058000,aHlW8CMibQeuJDowBnvzIc0ayoQ=,0
1491238668000,tsXTdNZasYMacTkgcMmDXb8QHXs=,0
1491139597000,/flwEjoXVrmGdHrGeR/2udQzLXk=,0
1491119128000,tGWVQm4jXy9EMoOoAyvK4PAIVk0=,0
1491164850000,MrBLdnAXK6VcV4pGtd1vbv58us4=,0
1491185470000,a0dR4XbNFb5M75zHKwZteRpIrvQ=,0
1491164744000,70jk7wnjRto5RWemroCPdZS/9Sg=,0
1491174916000,GJWZDDvT59AyVXHlLzZp71ok9fA=,0
1491136939000,h+BQaVUBZkipjz64YrP8NRiZLFw=,0
1491136601000,5HInIJqZkNX3dw2unIY+EBhAITc=,0
1491168388000,NHvheXJ52tUfkHhPcRaBupIxxJM=,0
1491166638000,KRvcV105ht9T9oSeQztlcm3z9YQ=,0
1491160585000,jCgb5B/aPxxN7qf+L5G6MNul7T4=,0
1491229396000,kYHOklNkERjZmnCBxD0e3MAD3a8=,0
1491176694000,C03S6HEFpA8z3QP7ee394OKYzV0=,0
1491238082000,09JtGP8tuYF4JAD98oTzgNntkJc=,0
1491196398000,Ct/vzG+9NqrlVxGxwIEcyGT5VLs=,0
1491199412000,8wFhoqAqBjJFS1m2TMdPUoh+3gw=,0
1491105138000,GujJrf602wAfsQkSM5XPj+pjcwg=,0
1491163080000,xzjYlOb4vfaYEkY7PcaSOamcexY=,0
1491098614000,yOJpp0LOxsk9/ZNjrBnRwPuPuaA=,0
1491185724000,qj1zxlVFf+IfErif4Stbvz6+2W8=,0
1491009675000,PG/IKdiGxZAVOScS0WR+xFvuhDo=,0
1491199759000,HDOwezC7hgR/Lskb1lEQU0AV7jw=,0
1491112160000,rTXWYt2VcyD6a+QgIhR/19AHKdc=,0
1491218451000,9EKKD4pL9PoPpP1Skdvih7GTDfs=,0
1491098382000,jMZOLtf2+6gKyZc163KKPLWECaQ=,0
1491220851000,TjNv3VqB7ysVMqLgUGReaUE3714=,0
1491226938000,ciYPB8JIZHLQTIdban3DInM69uE=,0
1491214617000,T+EXUpj5uepmwr0GyIXnRzkP2Jg=,0
1491195660000,zw0GINzJxSuKUbpjPTiwBr8Om40=,0
1491178093000,HmoVrOKiHT1z4HoUqsyOe8vl2wY=,0
1491205323000,5JrfgTZ2N5PXNqRf4FfaGEQx1Rs=,0
1491201214000,fqKu0cdBY2AndWXn8cHRVTNWMIk=,0
1491194386000,hKAxcaFW9pfWYIGows3VgGGD4sk=,0
1491126869000,NCmzmC3PwODwZJjQfBt/HeKt4RE=,0
1491197532000,eEZsNmAxDlvEBV4v2UfdoOD4Zjo=,0
1491108781000,uZditC1d3VeB2Xr4qyO0WQQaCXk=,0
1491110027000,XQ9UsE48r2zfy1ESzSMv571wAJ8=,0
1491111453000,Cj73yM/bG1b55ESu8Lkz+BewXFo=,0
1491035598000,ADvDWo9TStvQdgFGxgZooNZcHEs=,0
1491164212000,IMpkr37VZIlF3SM6c49zWHstGxw=,0
1491224660000,Xz2h/3Czc9V7MWgmoV9T4vK8NDY=,0
1491176594000,DvOvxVK/2lhyG88B48kGSQvpU0s=,0
1491134379000,UQ/vzF66Amr9SeD9X0zVvd+O7JI=,0
1491213965000,xPnHSliYmkkjb8KZ8Ek2bkte5lE=,0
1491100487000,+n6mhYELCn0D/UEW5dOQWNWEp1E=,0
1491096585000,4KWt52lldEMv8hsj+X48aKGtULM=,0
1491079044000,FXcvNFIRGv9hCnk24Xfd6znhBcU=,0
1491211642000,8ZEk5ICjmDw+d8Vcoq0gcHnWX14=,0
1491238709000,BBGDoJpqWMnPMYtccLDmdFzwNQU=,0
1491156772000,8Qq+LaFg0p5HZVPrIgkiZO/A3/k=,0
1491090553000,RVxAgcK/CtgMWNQJKR8RKvzQIio=,0
1491198783000,UeTQo7obadeWllCfvGbAELseUFQ=,0
1491138211000,WED/0xBQULUEaOhL+QYJnMjplhY=,0
1491130046000,D0RzNUSGmL8TwaxwIKMxZQ7gVmA=,0
1491218647000,mKEj6im7CQOrR4KVAYI5rT2Q4hc=,0
1491199983000,SFymQS+77b49Jyrz1STaDM5GbtI=,0
1491089498000,lRrJ9exX6Zc1Z67Zdo+FxWpG8v0=,0
1491177493000,i0dGTsUOZNq2t2OpLjxTsTo2Lmc=,0
1491139093000,dO4qQPZANZpAMCUnqUhQKEwvOEA=,0
1491193047000,WHBtzzR3Ouq8uRKTt6NhZjaQZa8=,0
1491085337000,YrkQfqnIK2UyCOOk5g5Y6V+xRmU=,0
1491130469000,JChhtSVzwhx53YM5QvX6M8LXsUI=,0
1491207684000,wpB+0kd+04PBeLOGjdA6lQW2V0o=,0
1491238662000,/s3cBA1TSSWFlYAEZO3z1GbwBuM=,0
1491140178000,XsONGCqrbnm1LymWuyCy4GFyuNg=,0
1491101207000,IB5ng5GFJrJ8hjvrkYcLDG+yVeE=,0
1491130883000,u3+k29qRrgNAAgPuAaSd0ZqyxHs=,0
1491182791000,Xwqh5X9Jer4LKVprUngxLpdG8io=,0
1491147638000,4IB13nzOGlJoggZIVYwZaHMMEgQ=,0
1491143784000,RsZ7yib9Sl7f1TIug5qyXAoWL6I=,0
1491142871000,YdU5YwtcSp8MpfDE1lAG3PDGlBI=,0
1491171443000,Pg5ePMwn42hpjJRwA++klTgHc3U=,0
1491217760000,PCDUNk34BIVGkCcVi4heUtta9cQ=,0
1491048901000,QNakb8762R0fZFMt+Z3qg8jFDas=,0
1491237398000,p5+8kEzex5wJZh9lQgrKJyZmmjI=,0
1491105973000,ztGiaTs/jyIsJR/61mPfCiFR2ec=,0
1491071542000,onVdt06ZMkqmma8uglVABkwl1lE=,0
1491119344000,Z4jJJR5imGcL14a9KXO4FcIGjsk=,0
1491177069000,XrK6t2QmGsK7eV7Nw0q58j9X/j0=,0
1491174230000,MncGYpUf6w7uYSZQ1zRrNVn4ieo=,0
1491188237000,KUru9Fe6AT0U1/KyrpgOgpAmYYg=,0
1491102959000,c7bxl0oGmxZLf4PrcXVliLgzTtw=,0
1491237408000,xN/IWX9Yxkx4ZrTMQnJVXjivYlo=,0
1491191874000,9sGVP8EQO7Cp/nLqZwOLEJ/acTA=,0
1491197505000,cpy+ld3NHuXxt4QwdTPl5BP/Atc=,0
1491095633000,CeNduEb7M/RSIGn0h24KPWfgdF0=,0
1491123993000,DdpXsKvw+LUwizxwQGT68SO1teY=,0
1491150012000,5FrADNNLKHGoCiQELE1UEOE/lqo=,0
1491235971000,CmZs2LC09HHrwpYGlfSbuHln3L4=,0
1491214268000,3GBccRd8NJdzEwOfjPpOqGQWw3w=,0
1491103854000,7xXNz2PG6AuNMbd8i9MX01W8oVE=,0
1491197356000,D4R9XTBBYQxYF1mnnw+EOYDmdnM=,0
1491096332000,wYoGIL7gUn8a7N1AFemmiLNZMEE=,0
1491084390000,XhMz0bdPiep4KsfJpOGT+5+XUtQ=,0
1491142225000,N9sHUvsi1i7GL6MADS8/kzaX7Sg=,0
1491138300000,SJwLQAhaPF+G9xSyp27vgUd4pOc=,0
1491119421000,tLED8s8AIAKQfRBbyATDqgek/Y4=,0
1491197676000,p0b4RCmMgb6wZ2dV40TWTrX959g=,0
1491121309000,Boo0HT+2y8w9qm84AkwZpH88qSk=,0
1491121128000,tnr3SR8CG8j6xP9ofBqJMbfFNmI=,0
1491186133000,iECRSnOPzFFYelx4L02Xk8MWRbc=,0
1491200938000,qPu4Mg2qdzDfBIkspRN+vZsc+hs=,0
1491238529000,QP42UTrBmqW6wu9nl8+egnE0TwY=,0
1491101340000,um0fLF1AtQbw0NaI43zDZVJXeHg=,0
1491096853000,lCjCYvqHvqjf82Tr3PTAkV34J30=,0
1491121240000,HCJTHSQqyo7mwgswoR+6hLHjMrw=,0
1491147879000,a0dR4XbNFb5M75zHKwZteRpIrvQ=,0
1491088968000,hyDtLOLAWV2jpbiMDuWa+N5WALc=,0
1491098575000,TOKB2KbyzR118hfVtT/0mFLQ8Tk=,0
1491188203000,AU8klCoqsAx0J3kyMwO4QcWBg14=,0
1491230146000,svbja3mvc6x/FN04R+ga2IscChw=,0
1491163657000,mz45x8mnljLbvg0SK93dnX11fD8=,0
1491083744000,0bLDXm5kVuSKRqpQ4rgnh/lRz/U=,0
1491183165000,9CjHvciXDV+vySdX6rsZxsdBQOk=,0
1491217296000,AcSvdQ6bvhAumR9JHtv7oWEJfSI=,0
1491121699000,KRfUtUSciZPXrSnifhlsSfeH2c0=,0
1491181180000,LtfqDPsLQ9u2SSsKR0Md1ZZ4Ces=,0
1491140990000,ieqqoWWfQuPq6ofqZ/p4KMgN1Iw=,0
1491096431000,+49+NmC+OaYva0Ey3DdZMMnCTB4=,0
1491144982000,2YszOmFmIKRZXpNmhB9bLl6OSyU=,0
1491187321000,b8AeYePCLJQFQlBTOt/2wZmo0CU=,0
1491117895000,/hRelPdcsS/yjCXo5tYLkP0Y7RI=,0
1491106680000,+jJbDCbxmMdzHhyPdzSLiRFu1hs=,0
1491200359000,f1o+67k7tbBqpbjZSe9dOyzT/Yo=,0
1491215482000,XUUznxMGF/ltQ40QAVfRZ/VWyL4=,0
1491151157000,9UFfIFh23s+lcA4fCKVD5IoXYuM=,0
1491148089000,Az2sQDrdT6Y3JuWevdHPLy9FA2M=,0
1491196071000,nNOMRkMUd8AJS29xRgCmyicbaMw=,0
1491192188000,nY5QeEjS4gOsMS/HoqjIpibIveA=,0
1491002248000,MWHHM1i3jTAxh5KLuC3PIYk3t5Q=,0
1491232232000,+1Lcxv/NuFNLHVi5HtbUGrKNME4=,0
1491217035000,J9tqexghZQI5bPwx9Ab+BTneVtw=,0
1491086773000,src50GYXNiH1DnSAgGm/7a4Aatk=,0
1491116309000,JNYlo1ZKAJ0XOv9D38jJcQTNDTI=,0
1491235101000,RESwaYvFdb1+O4kU1qtFQyji+lU=,0
1491131976000,HXFu93zwtNPsRZ/Gv/1SiJwMSjI=,0
1491110191000,aJEcp8Fiiwa5A2OoiACiFlbtI5g=,0
1491094134000,5sIWOVPYVzHW/PsnBRk0ZG6E9VU=,0
1491175399000,/QhlnYF1s3ZHfA0ik6Y9RhH4JSo=,0
1491098622000,TFvvF9OQx/ljQE1PRxWOfXundM0=,0
1491194412000,ZluOYAeJ5MPqLTd3+RyRZIK401A=,0
1491139812000,HmhuZOxL7C8Msa1f1ymaEElerT0=,0
1491143020000,AjLmOF/h5WWmSWG38LXVF97Ds6c=,0
1491157990000,keLUxusKDnC9MhUGnH4Kh78mhRo=,0
1491088306000,PSKiNHkuhtsCKaXnlXckSVTVS5M=,0
1491163294000,TDh8FsPScUmOq5XBIUCnIH06BIU=,0
1491175608000,kiNdP3ZgVdll813znTazdc85EdU=,0
1491175630000,QL1VXJVA4J8g0roJBO1rhBoGA5U=,0
1491124364000,TEG21Jm8VguUNHNE6dz3FxEyjA8=,0
1491182456000,O4AQYetDw9+aN9oektu2cHQa9TU=,0
1491229265000,G32SoVhSjNKLx6PbT2lx4rQ9u4w=,0
1491197418000,pNNVCHjxY6eg3O9FesRnFsUSAlU=,0
1491101086000,scUqecewak0KaTi9eRFAIZUbj9E=,0
1491078417000,/HJwkZ6aU/LLVn764bbMnCz6Vg4=,0
1491136892000,xl02tRgx9N3kaupJ/eaUmsTld+4=,0
1491154925000,UVbfhGAofP5BrR4ZanNRnhbIcWk=,0
1491137011000,bZ+0zFbgiI5pTUyzoCpmk8A4EXA=,0
1491156045000,kCAWfmYTjskdBbt3LECNlXeP4tI=,0
1491184407000,5TJp73cbHGHct/PH4KoqZORYFDo=,0
1491065440000,vzI/KLvZ8ly/ib7tNQzB62mVE4c=,0
1491100883000,yOJpp0LOxsk9/ZNjrBnRwPuPuaA=,0
1491185297000,UdTnSM+UPlsrs7wfYWcDP+1EPTw=,0
1491136871000,XCsur3W00tjNddiOM6Tkd6ZpjOQ=,0
1491098393000,BCdapDdKH0Lv1qasKryCiRku19k=,0
1491220513000,dR732aR++sHOidkyGVjWiX+f99Q=,0
1491215811000,DO20HFu4IKIXwyXwFnf/4OOfQWw=,0
1491149188000,TbfOlLIUxVPvvLOsoHkM2ZsbyNM=,0
1491108175000,NxGugHss2VkKSVydU5tStRBTvDw=,0
1491082973000,AWtGOzBwxteZr171E79RLlrRhLM=,0
1491130452000,iLqPj+rLZr9WioEjPj7kJ01xRTI=,0
1491238387000,XFJS/4y5nAL/RjzIzBAV6EWc9LE=,0
1491196479000,dlC8muule6DoVECLdQnUqnpuM+g=,0
1491236743000,91dZ7KO9e1jF8QaNywT3KdWiJa4=,0
1491094680000,2Z7x2JIk0SZMtkKg9mGxrsQji/o=,0
1491197630000,9M5J/5X1x6SPaS82J0oE5G8g3Dw=,0
1491220478000,8z5gCu5WWMZLqp44fTuF00ScKpE=,0
1491154824000,ylYUs8xMSqvVm+mp3irtLbt9LD8=,0
1491158080000,piu4ixAQDGJ0GdqLNAJ8ZSctG4Q=,0
1491103388000,EzUSLY4atlhMGFRmlMNheOzqWyc=,0
1491237388000,whTS4FRDlGh2NZ9xLZHkr6zBzzE=,0
1491062001000,m6P9TvvRT5fOFbjOki/Pf4wjYKY=,0
1491161072000,kA311+Ap+CgC4mySehJmReBnJ+s=,0
1491099435000,OALQI2f8ZwDUEDaPExyL7SfIyyE=,0
1491152791000,91VWZ8RbTvDpYNZ1gSCkDO22Z9Q=,0
1491096841000,jm8jZk8WRUL/FpUNVcGIYsMNEuY=,0
1491157305000,LuWgvfOncRXSHXouGyqNrXhtmBI=,0
1491237765000,cjSlm/FgyDoqNinBt2dv+HmTd54=,0
1491194663000,WSeZfNs/xazGU5Pbqv3uLZVtm7k=,0
1491089441000,EbaMa8S+hwRE2DpmaEFaGRmL1ho=,0
1491147015000,ACbrM+16yD/7RjV13ODfv57+zxY=,0
1491237617000,rstadEphvSR72lRCktDrw6fs++k=,0
1491085162000,jMZOLtf2+6gKyZc163KKPLWECaQ=,0
1491237677000,bw4jNQIvo32PwM70kzWyK5MzU34=,0
1491235523000,32c5AptJcuOTwXWfL91BojH8cs0=,0
1491186877000,uP+la3ze666PEN5mwe1JxTz55yg=,0
1491181501000,MncGYpUf6w7uYSZQ1zRrNVn4ieo=,0
1491090758000,+cBvXKOjv5HTHCt4jKBT1AkRinM=,0
1491214482000,7ngfbH+J8ell4sWM8LDeqeZSV34=,0
1491187784000,LGucj5LTJx7had8TMBABfsBf5uA=,0
1491084336000,2L8D9LELgnOVvzqg5LPUmkOOmjw=,0
1491196406000,vS7GRzuigrtVTNXPvQbgvj8Z46Q=,0
1491169386000,NIuiqXLacfwiKMH5OrUbliUXaHk=,0
1491133517000,oMfq23UPj1DNFPeo/LFUH8xz72c=,0
1491187542000,1ZepMLfqiCmHm2QEzcP7RDkAdNA=,0
1491080290000,fCtTUacJ2a5Bx7gdjmUuJ1dTcT4=,0
1491155856000,5LKjn/OUiu9I2NcYZGbMq9NHxdg=,0
1491122148000,O3YnlWn1lfEul1zRsdJYENEm1rQ=,0
1491141843000,5HsfuPZrM88nbIs89KGEe7bGhwI=,0
1491120776000,XsONGCqrbnm1LymWuyCy4GFyuNg=,0
1491093909000,mrJS9vs7BTGSt7u5WNb8C/LrKbI=,0
1491168580000,to6aFlUl6szC5pY2hVy9MFDH+44=,0
1491091759000,rRPkhCi+F8//OpBMdRdM74txlcI=,0
1491105804000,0qq0yNQfILirMuNRhfxv5ZCQZmA=,0
1491188285000,zI4r4JQSzNG8HF7bwlVGeSwiuZA=,0
1491190869000,Ixi8UVeptJzP0LwKgYUTcNuzgO4=,0
1491087266000,bUELm/f+LkuPU8KlXiQplz8Q+LQ=,0
1491097879000,eMNgzOxk2PzswzLUkpfKtxfIJ6o=,0
1491207837000,w6cZQwtyF9VUlF/rAZmWP9MmoDw=,0
1491126574000,ef1odO6SyrBzG73DoYIiKY+h1z0=,0
1491237938000,FyRSaIGZu4Y3G2jPGPtMX3oX4EA=,0
1491137060000,fCQ8iHOnEe1tLzb1t7Hl3PtV0PQ=,0
1491103497000,un3O2M/9K6VDdteJbAywqkizH/A=,0
1491105835000,jUTUcXFahBdcMhbpE44ZGW9ai1Y=,0
1491238297000,KuxSg7HwEHH6tdTcWIPz5knfAXs=,0
1491131240000,cf0IGr3JY9GMcUCq1OWGXyX3Dw4=,0
1491086070000,JpcD3jyjFiyZ7/0OIVxvHl9g3ME=,0
1491124930000,TnIOzmhHiru10IXwbEhznRtYRUc=,0
1491213057000,aSczobWXkJhn812bCsw+Y7/FIqc=,0
1491166660000,51FLVeuvZ15ksc12cW4zv5AUBqY=,0
1491145999000,Z5Rb/StOZE2BQ/dILXU+4Dkkp38=,0
1491134789000,dDWXvwF+PdeEoWMU7nrTRSAOORw=,0
1491218153000,kLTDqOLijQobQSL+LE31rd4EGvU=,0
1491159683000,gRM6HgfKjpSO0cOzPqt2M4kx+c4=,0
1491083721000,sA3cDrpoa54aB2FErckProRQJpE=,0
1490987477000,7v1q1ezC+mij+4en/m+e1PDb4BM=,0
1491175072000,XMZbxlQBvJI0N2zGCI/le/zO1Sw=,0
1491184159000,7xXNz2PG6AuNMbd8i9MX01W8oVE=,0
1491143956000,yWFBG6oLhUfGroFqU0PrU/52n0c=,0
1491225876000,aBNqD6utRXc7ZWcAPiP+nIQgLG8=,0
1491217263000,nm86CVHu62OFHDkdRy9ZFqW+H+o=,0
1491199349000,3PTEC4yiAUcNDQBtRjysMRjAxyU=,0
1491107540000,0NLpojL78egYaOxvQQINhqTpya0=,0
1491232824000,vbRDWY+WjThKL+VK25PsKrSATgs=,0
1491187827000,Lga72Lw4s4+awyC9AhQeWJ9vI/0=,0
1491097209000,zqQ/TkVwwScVo4KXpPZ7n64QcYc=,0
1491227936000,T5ZT64j26ICaQp2UCX2Wcvvn1Uk=,0
1491112876000,jrzziZeATDXmNXHm/AdBzeMYHy8=,0
1491229456000,s3U7hYF5jpeq2giFevVM9elmfEA=,0
1491144101000,/rLigFsQpbbGQ+BZt1uMmQBUlOI=,0
1491091636000,bM/JaNp9KyY0rqbDMGK6dfC586k=,0
1491161551000,oZ0C51XP/DiQBcYPMn2icz3BmJg=,0
1491161052000,AWtSMR16qO08G0Vp169s2Ui1jxc=,0
1491230319000,w6cZQwtyF9VUlF/rAZmWP9MmoDw=,0
1490984252000,Fd6/Z5LOYvCcsed1A/W1lZm2BbQ=,0
1491236780000,yuTqECaGbNH+c3Wp2ojIs6TLNAY=,0
1491237171000,NTUR4aeF6XxoIpxmFP/SM5Q5Gqc=,0
1491173501000,zzcOdn3E/S5dcaTimx5bpEyd/cI=,0
1491194007000,oWYoU8NUtRH6RQ+Sl8TKBKOXIsY=,0
1491181096000,8VqDOmMa0zpv2g8SPufEEDg8oQo=,0
1491188466000,MncGYpUf6w7uYSZQ1zRrNVn4ieo=,0
1491043247000,BPiur7DpaehxxOa11o9FfakSmEA=,0
1491198295000,snXk/7p1kKLR+ur9NkRbCsmpx6w=,0
1491166085000,ysItYVXQRzzMfwkUEuWbLAuaGQ8=,0
1491074695000,XygWeSp72wG9LC22iN2RO94iyFc=,0
1491213279000,Jhd+D0/+qwNFJ+7PCR/RC80ehJs=,0
1491063451000,RQva80y/1gPk2liH+AmSCT7TVuY=,0
1491133293000,Zm8o6S6m4iAbNLvxQQ+p+1H2ZBU=,0
1491197414000,hRoGspmRQewviqyAu9z8SjgAnOM=,0
1491177760000,qU8+pC69mIuBDxxMFku3qqDxhg4=,0
1491235411000,LDvgMwIk1OB5bfqjri/3IIoFsAo=,0
1491179542000,vvOykcTfBsPT/TUiO0y+8ifUpeo=,0
1491237625000,J0MIo1liR6hIUWGoL3G2hJqIEho=,0
1491129497000,EhZ0brY0n7ci9hntkZHT0GWEHa8=,0
1491187840000,lB7lMlalJQHin5CMuLbITOJIn74=,0
1491181869000,ZNaus+jvpN34dcv8Pm1XzjbbIhk=,0
1491232407000,eriNU5gTujUSCQVPxCbVKNF+S4Y=,0
1491164771000,/TI6lawn+bMgAkkLfU0ZL+cPZ34=,0
1491046068000,xigkTRrCbxyoe10naY6zpu//Ejw=,0
1491171315000,jckq4nacyNug0v9qaBhQwq4mwLo=,0
1491236999000,3fPQRWRdFbuD4xx5Ko4C374/e1Y=,0
1491187627000,jly+Goi9Ju1nfK3vJuK5YSg4Y2Y=,0
1491099103000,9uC/wJ3YEl4lBUNZdrsHq1iRjz8=,0
1491166143000,cIAy7LNc0N3Ky55AHf2uXQKDDLk=,0
1491192518000,JfE6lurzDa+szOpS+pzuggxyBSo=,0
1491105890000,mG/hnFK0MQbRWLaf7C47RgGHDL0=,0
1491116059000,zRlG+w0axt12dyTC+oPXYgyyAVU=,0
1491144895000,49YRPXEeKrZATG/D5RBRQZnFtZI=,0
1491123378000,Z+rutr7Iry013rXUPPUSGLNjPUQ=,0
1491130577000,Ze7y1evQcArngvrEZVwWHMjflIc=,0
1491185538000,CIEGS8CL9t6BETWwZaJAhGF+GkY=,0
1491104768000,OS/jZ1b0H4yTf4uzKH6UPI/TISo=,0
1491197754000,e3jhnR9J5HcDTqUqjtdI3aGbB9s=,0
1491214093000,jAAc+UtBJz7eFsgy6hVOL0y6UaM=,0
1491088990000,WBAAeNwRzvtM+fhVp1pgW+hR3RQ=,0
1491203393000,HDOwezC7hgR/Lskb1lEQU0AV7jw=,0
1491113122000,UM4e6fYgBfNH/KfE5Vk0uHQDljw=,0
1491125904000,N04uCLYNmUxDzaY8Mbj11YKzGDk=,0
1491162844000,IKsUGpCKDdvFHvowyfOpXdqQmug=,0
1491167770000,XY/xob3JT6xJkW78XGAkR73rA3Q=,0
1491023194000,5N0LemU4VYwKv8uXFiOWOrSME+8=,0
1491231925000,lpruspRm9udj0PSgCNtKf6xbAGs=,0
1491092638000,pyzHlO+A6Q4bKIO8WnGpX3IMf8o=,0
1491144076000,xLocDrqk2TlfwtRbaqhc5IPKaFc=,0
1491087541000,Z103ecojvWLbGnxeIvmwypBaSK4=,0
1491091314000,H2pDC0z/VGZgerIpoPhevPjD4xg=,0
1491091665000,k8Fqd8elR8YpMBEU+sbnsFmB6j8=,0
1491154157000,F6SxERKGf9V5nEIk+29hh+GzfdI=,0
1491126526000,JChhtSVzwhx53YM5QvX6M8LXsUI=,0
1491195501000,oBCTo9dW+bLAfF3/hh0dh48U1SU=,0
1491147257000,rZiSW1Uo+Ncs3lwS2L1mUkQ7NPk=,0
1491087799000,7zYrYaEAubsk9kM7tPFxypDJp3A=,0
1491110142000,A3J6XltO6ZzTTp//qCHPSD3FRl0=,0
1491080514000,cY3pXwPz6j/ZlhwcFsBW4wrcxQ0=,0
1491100441000,8G3i1APua7NhQcDQknzV5Xpk/BM=,0
